,TSLA
2089,224.55
2090,224.61
2091,225.1
2092,225.04
2093,224.96
2094,225.0867
2095,225.015
2096,224.6
2097,224.7067
2098,224.7
2099,224.46
2100,224.515
2101,224.41
2102,224.55
2103,224.535
2104,224.38
2105,224.35
2106,224.259
2107,224.2124
2108,224.121
2109,224.47
2110,224.49
2111,224.71
2112,224.76
2113,225.0
2114,225.26
2115,225.39
2116,225.74
2117,225.4
2118,225.3201
2119,225.25
2120,225.29
2121,225.34
2122,225.22
2123,225.12
2124,225.0
2125,225.19
2126,225.1825
2127,225.12
2128,224.895
2129,224.85
2130,224.9351
2131,225.04
2132,225.13
2133,225.27
2134,225.32
2135,225.4
2136,225.32
2137,225.0437
2138,225.161
2139,225.2301
2140,225.3641
2141,225.27
2142,225.68
2143,225.89
2144,226.02
2145,226.23
2146,225.79
2147,225.93
2148,226.152
2149,226.04
2150,226.07
2151,226.3561
2152,226.469
2153,226.5
2154,226.44
2155,226.267
2156,226.04
2157,226.11
2158,226.12
2159,225.88
2160,225.8
2161,225.65
2162,225.76
2163,225.4
2164,225.54
2165,225.52
2166,225.36
2167,225.22
2168,225.09
2169,225.03
2170,224.92
2171,225.1
2172,225.26
2173,225.3
2174,225.25
2175,225.15
2176,225.34
2177,225.34
2178,225.449
2179,225.41
2180,225.3
2181,225.3
2182,225.3576
2183,225.33
2184,225.3
2185,225.31
2186,225.31
2187,225.39
2188,225.549
2189,225.71
2190,225.92
2191,225.8
2192,225.858
2193,225.78
2194,225.5675
2195,225.956
2196,226.15
2197,226.11
2198,226.13
2199,226.21
2200,226.46
2201,226.23
2202,226.27
2203,226.32
2204,226.46
2205,226.34
2206,226.43
2207,226.6
2208,226.7744
2209,227.0
2210,226.9575
2211,226.86
2212,226.9725
2213,227.25
2214,227.26
2215,227.51
2216,226.8601
2217,226.88
2218,226.78
2219,226.61
2220,226.58
2221,226.67
2222,226.88
2223,227.12
2224,227.15
2225,227.3176
2226,227.55
2227,227.37
2228,227.3943
2229,227.52
2230,227.75
2231,227.8
2232,227.85
2233,227.79
2234,227.7675
2235,227.73
2236,227.4175
2237,227.38
2238,227.37
2239,227.25
2240,227.41
2241,227.5178
2242,227.54
2243,227.56
2244,227.5
2245,227.7529
2246,227.76
2247,227.74
2248,227.65
2249,227.62
2250,227.27
2251,227.37
2252,227.51
2253,227.441
2254,227.35
2255,227.4032
2256,227.51
2257,227.2
2258,227.41
2259,227.23
2260,226.89
2261,227.17
2262,226.81
2263,226.95
2264,227.04
2265,227.2
2266,226.94
2267,226.97
2268,226.75
2269,226.75
2270,226.864
2271,226.75
2272,226.79
2273,226.69
2274,226.65
2275,226.68
2276,226.51
2277,226.7
2278,227.22
2279,227.19
2280,227.03
2281,226.96
2282,227.11
2283,227.3905
2284,227.26
2285,227.24
2286,227.4075
2287,227.02
2288,227.34
2289,227.06
2290,227.17
2291,227.169
2292,227.07
2293,227.06
2294,227.02
2295,226.905
2296,226.8
2297,226.8
2298,226.82
2299,226.875
2300,226.84
2301,226.74
2302,226.7605
2303,226.9
2304,227.115
2305,227.18
2306,227.23
2307,227.51
2308,227.32
2309,227.56
2310,227.47
2311,227.6905
2312,227.81
2313,227.7
2314,227.77
2315,227.7
2316,227.57
2317,227.62
2318,227.43
2319,227.51
2320,227.53
2321,227.33
2322,227.23
2323,227.22
2324,227.08
2325,227.4075
2326,227.4044
2327,227.35
2328,227.22
2329,227.42
2330,227.12
2331,227.345
2332,227.33
2333,227.33
2334,227.36
2335,227.3
2336,227.21
2337,227.16
2338,227.22
2339,227.1
2340,227.2
2341,227.6013
2342,226.999
2343,225.6462
2344,225.5555
2345,225.9271
2346,225.89
2347,225.39
2348,225.655
2349,225.74
2350,227.25
2351,227.5703
2352,227.77
2353,228.312
2354,228.5141
2355,228.9399
2356,229.13
2357,229.33
2358,228.93
2359,229.09
2360,229.14
2361,229.179
2362,229.0
2363,228.4301
2364,227.915
2365,228.149
2366,227.88
2367,228.174
2368,228.55
2369,228.7525
2370,228.73
2371,228.1
2372,228.25
2373,228.125
2374,227.9513
2375,228.12
2376,228.47
2377,228.29
2378,227.99
2379,227.86
2380,228.23
2381,228.11
2382,228.38
2383,228.4
2384,228.2
2385,228.1233
2386,228.304
2387,228.36
2388,228.5143
2389,228.23
2390,228.15
2391,228.47
2392,228.26
2393,228.18
2394,228.0
2395,227.945
2396,228.11
2397,228.25
2398,228.52
2399,228.57
2400,228.47
2401,228.31
2402,228.14
2403,228.125
2404,228.3
2405,228.21
2406,228.35
2407,228.4
2408,228.41
2409,228.54
2410,228.24
2411,228.48
2412,228.19
2413,228.28
2414,228.4915
2415,228.28
2416,228.3
2417,228.42
2418,228.1872
2419,227.9
2420,228.02
2421,228.1
2422,227.7884
2423,227.44
2424,227.6
2425,227.655
2426,227.77
2427,227.98
2428,227.59
2429,227.32
2430,226.975
2431,226.78
2432,226.9356
2433,227.09
2434,227.24
2435,226.94
2436,227.1456
2437,227.0
2438,227.15
2439,227.125
2440,227.2
2441,226.9
2442,227.05
2443,227.0799
2444,227.26
2445,227.3482
2446,227.34
2447,227.37
2448,226.72
2449,226.62
2450,226.7511
2451,227.03
2452,227.06
2453,226.95
2454,226.67
2455,226.67
2456,226.9
2457,226.75
2458,226.84
2459,226.87
2460,226.81
2461,226.84
2462,226.9
2463,226.72
2464,226.78
2465,226.55
2466,226.35
2467,226.29
2468,226.5
2469,226.25
2470,226.36
2471,226.01
2472,226.5
2473,226.3
2474,226.48
2475,226.42
2476,226.56
2477,226.61
2478,226.975
2479,226.56
2480,226.76
2481,226.73
2482,226.565
2483,226.63
2484,226.65
2485,226.7
2486,226.44
2487,226.4
2488,226.55900000000003
2489,226.5599
2490,226.54
2491,226.54
2492,226.89
2493,226.8
2494,226.95
2495,227.14
2496,227.23
2497,227.06
2498,227.17
2499,227.25
2500,227.52
2501,227.47
2502,227.38
2503,227.2
2504,227.41
2505,227.29
2506,227.14
2507,226.97
2508,227.07
2509,227.04
2510,226.96
2511,226.95
2512,226.87
2513,226.75
2514,226.93
2515,227.03
2516,227.02
2517,226.95
2518,226.81
2519,226.89
2520,226.762
2521,226.66
2522,226.82
2523,226.88
2524,226.94
2525,226.97
2526,227.13
2527,227.33
2528,227.32
2529,227.15
2530,227.38
2531,227.065
2532,226.945
2533,226.935
2534,226.94
2535,226.91
2536,226.83
2537,226.72
2538,226.7208
2539,226.9092
2540,226.9093
2541,226.92
2542,226.89
2543,226.85
2544,226.88
2545,226.75
2546,226.86
2547,226.962
2548,226.8016
2549,226.87
2550,226.96
2551,226.96
2552,226.955
2553,226.78
2554,226.82
2555,226.8
2556,226.8
2557,226.66
2558,226.68
2559,226.64
2560,226.68
2561,226.74
2562,226.625
2563,226.75
2564,226.93
2565,226.9
2566,226.98
2567,227.02
2568,227.0
2569,227.08
2570,227.04
2571,226.8808
2572,226.9299
2573,226.92
2574,226.91
2575,226.81
2576,226.67
2577,226.71
2578,226.66
2579,226.715
2580,226.82
2581,226.71
2582,226.82
2583,226.87
2584,226.78
2585,226.7795
2586,226.85
2587,226.78
2588,226.84
2589,226.77
2590,226.8
2591,226.77
2592,226.8
2593,226.84
2594,226.73
2595,226.68
2596,226.7
2597,226.58
2598,226.65
2599,226.53
2600,226.58
2601,226.34
2602,226.28
2603,226.22
2604,226.176
2605,225.801
2606,225.9399
2607,225.84
2608,225.77
2609,225.83
2610,225.58
2611,226.34
2612,226.3115
2613,226.185
2614,226.15
2615,226.08
2616,225.93
2617,225.97
2618,225.83900000000003
2619,226.0119
2620,226.08
2621,226.02
2622,226.135
2623,226.18
2624,226.1699
2625,225.73
2626,225.792
2627,225.68
2628,225.58
2629,225.7106
2630,225.6725
2631,225.67
2632,225.62
2633,225.8
2634,225.74
2635,225.78
2636,225.83
2637,225.71
2638,225.819
2639,225.8972
2640,225.75
2641,225.39
2642,225.35
2643,225.355
2644,225.42
2645,225.39
2646,225.45
2647,225.4
2648,225.57
2649,225.43
2650,225.48
2651,225.47
2652,225.4
2653,225.33
2654,225.182
2655,225.21
2656,225.3
2657,225.24
2658,225.33
2659,225.23
2660,224.75
2661,224.83
2662,224.83
2663,224.62
2664,224.6875
2665,224.78
2666,224.7
2667,224.82
2668,224.81
2669,224.56
2670,224.451
2671,224.46
2672,224.68
2673,224.52
2674,224.63
2675,224.54
2676,224.65
2677,224.85
2678,224.95
2679,225.005
2680,225.0
2681,225.13
2682,224.97
2683,224.971
2684,225.09
2685,225.02
2686,225.18
2687,225.18
2688,225.39
2689,225.4591
2690,225.4791
2691,225.43
2692,225.54
2693,226.0
2694,225.83
2695,225.95
2696,226.11
2697,226.21
2698,226.22
2699,226.02
2700,225.9
2701,225.85
2702,225.9279
2703,226.2
2704,226.3899
2705,226.39
2706,226.11
2707,225.89
2708,225.96
2709,226.205
2710,226.26
2711,226.21
2712,226.13
2713,225.93
2714,225.86
2715,225.9232
2716,226.14
2717,226.398
2718,226.16
2719,226.29
2720,226.375
2721,226.42
2722,226.28
2723,226.3204
2724,226.4
2725,226.5
2726,226.29
2727,226.15
2728,226.22
2729,226.08
2730,225.79
2731,226.505
2732,224.548
2733,224.056
2734,224.3075
2735,224.0
2736,223.4
2737,222.98
2738,222.8918
2739,222.31
2740,222.32
2741,223.36
2742,224.77
2743,224.12
2744,223.688
2745,223.58
2746,224.313
2747,224.16
2748,223.46
2749,223.75
2750,224.265
2751,226.062
2752,224.8
2753,225.865
2754,225.5
2755,225.72
2756,225.75
2757,227.1434
2758,225.9065
2759,225.82
2760,225.35
2761,225.83
2762,225.82
2763,225.83
2764,226.2822
2765,226.3525
2766,226.385
2767,226.1803
2768,225.54
2769,225.4
2770,225.15
2771,225.17
2772,224.31
2773,224.67
2774,224.529
2775,224.344
2776,224.48
2777,224.02
2778,224.07
2779,224.09
2780,224.13
2781,223.7609
2782,224.28
2783,224.24
2784,224.405
2785,224.31
2786,224.82
2787,224.7358
2788,224.6801
2789,224.5001
2790,224.48
2791,224.94
2792,224.62
2793,224.4
2794,224.61
2795,224.7114
2796,224.54
2797,224.57
2798,224.8343
2799,225.58
2800,225.9089
2801,225.55
2802,225.7
2803,225.83
2804,225.84
2805,225.88
2806,225.71
2807,225.89
2808,225.61
2809,225.7
2810,225.8975
2811,226.1468
2812,225.87
2813,225.79
2814,225.675
2815,225.587
2816,225.93
2817,226.41
2818,226.095
2819,226.36
2820,226.38
2821,226.0075
2822,225.9699
2823,225.6735
2824,225.52
2825,225.75
2826,225.55
2827,225.48
2828,225.61
2829,225.85
2830,225.87
2831,226.03
2832,225.51
2833,225.59
2834,225.2
2835,225.0801
2836,224.71400000000003
2837,224.9199
2838,225.02
2839,225.0
2840,225.12
2841,225.26
2842,225.03
2843,224.81
2844,224.89
2845,224.69
2846,224.64
2847,224.66
2848,224.75
2849,224.8921
2850,224.87
2851,225.0008
2852,225.03
2853,224.92
2854,224.88
2855,224.74
2856,224.87
2857,224.53
2858,224.55
2859,224.51
2860,224.571
2861,224.4
2862,224.4149
2863,224.51
2864,224.65
2865,224.566
2866,224.475
2867,224.73
2868,224.7527
2869,225.04
2870,224.8908
2871,225.1666
2872,225.26
2873,225.77
2874,225.715
2875,225.709
2876,225.6
2877,225.62
2878,225.5925
2879,225.47
2880,225.38
2881,225.37
2882,225.31
2883,225.3
2884,225.35
2885,225.11
2886,225.31
2887,225.36
2888,225.07
2889,225.08
2890,225.11
2891,225.23
2892,225.19
2893,225.34
2894,225.5
2895,225.46400000000003
2896,225.32
2897,225.25
2898,225.17
2899,225.63
2900,225.4744
2901,225.45
2902,225.535
2903,225.315
2904,225.56
2905,225.3773
2906,225.2
2907,225.2007
2908,225.19
2909,225.11
2910,225.34
2911,225.3
2912,225.26
2913,225.17
2914,224.98
2915,224.86
2916,224.82
2917,224.89
2918,224.8
2919,224.64
2920,224.944
2921,224.85
2922,225.0
2923,225.17
2924,225.44
2925,225.25
2926,225.315
2927,225.31
2928,225.71
2929,225.57
2930,225.82
2931,225.78
2932,225.81
2933,225.58
2934,225.59
2935,225.72
2936,225.7697
2937,225.669
2938,225.77
2939,225.87
2940,225.83
2941,225.72
2942,225.8575
2943,225.83
2944,225.74
2945,225.73
2946,225.9962
2947,225.95
2948,225.81
2949,225.851
2950,225.852
2951,225.9
2952,226.08
2953,226.09
2954,225.8
2955,225.9735
2956,226.19
2957,226.2
2958,226.15
2959,226.27
2960,226.3155
2961,226.35
2962,226.88
2963,226.81
2964,226.73
2965,226.72
2966,226.644
2967,226.94
2968,226.8
2969,226.66
2970,226.84
2971,226.85
2972,226.856
2973,226.85
2974,227.079
2975,227.109
2976,227.035
2977,227.0498
2978,227.178
2979,227.35
2980,227.301
2981,227.12
2982,227.12
2983,227.6289
2984,227.84
2985,227.64
2986,227.75
2987,227.6
2988,227.49
2989,228.0
2990,228.42
2991,228.37
2992,228.32
2993,228.64
2994,228.66
2995,229.2001
2996,229.435
2997,229.3511
2998,229.22
2999,229.37
3000,229.62
3001,229.644
3002,229.8
3003,229.91
3004,230.25
3005,230.05
3006,229.85
3007,229.68
3008,229.6
3009,229.191
3010,229.3
3011,229.31
3012,229.455
3013,229.42
3014,229.2258
3015,229.3
3016,229.122
3017,229.07
3018,229.355
3019,229.2826
3020,229.2528
3021,229.43
3022,229.62
3023,229.98
3024,230.01
3025,230.05
3026,230.15
3027,230.33
3028,230.3399
3029,230.14
3030,230.275
3031,230.1
3032,229.9091
3033,230.01
3034,229.9
3035,229.99
3036,230.1
3037,229.989
3038,229.97
3039,229.91
3040,229.75
3041,229.63
3042,229.392
3043,229.5
3044,229.6
3045,229.6
3046,229.68
3047,229.6
3048,229.73
3049,229.98
3050,229.82
3051,229.88
3052,229.8
3053,229.7517
3054,229.71
3055,229.61
3056,229.77
3057,229.82
3058,229.9
3059,230.11
3060,230.03
3061,229.93
3062,229.8
3063,229.54
3064,229.65
3065,229.43
3066,229.5401
3067,229.4948
3068,229.535
3069,229.53
3070,229.45
3071,229.51
3072,229.72
3073,229.43
3074,229.3
3075,229.43
3076,229.19
3077,229.2
3078,229.095
3079,228.95
3080,228.86
3081,228.81
3082,228.56
3083,228.55
3084,228.6597
3085,228.84
3086,228.95
3087,229.08
3088,229.03
3089,229.1
3090,229.45
3091,229.32
3092,229.18
3093,229.24
3094,229.18
3095,229.26
3096,229.14
3097,229.07
3098,229.08
3099,229.02
3100,229.01
3101,229.25
3102,229.17
3103,229.22
3104,229.29
3105,229.34
3106,229.6
3107,229.73
3108,229.76
3109,229.93
3110,230.0
3111,230.1
3112,230.37
3113,230.35
3114,230.56
3115,230.54
3116,230.825
3117,230.59
3118,230.35
3119,230.56
3120,230.61
3121,229.71
3122,229.51
3123,229.18
3124,229.01
3125,229.27
3126,229.796
3127,229.75
3128,230.2175
3129,230.8845
3130,230.84
3131,231.9
3132,231.51
3133,231.2
3134,230.639
3135,231.2099
3136,231.76
3137,231.08
3138,230.94
3139,230.9205
3140,230.66
3141,231.0
3142,231.18
3143,231.18
3144,231.2825
3145,231.06
3146,230.8575
3147,230.9185
3148,230.46
3149,230.22
3150,228.865
3151,229.17
3152,229.46
3153,230.0658
3154,229.83
3155,230.24
3156,230.2941
3157,230.435
3158,230.38
3159,230.51
3160,230.39
3161,230.1806
3162,230.049
3163,230.12
3164,230.26
3165,230.03
3166,230.1
3167,230.54
3168,230.5824
3169,230.45
3170,230.25
3171,230.01
3172,229.7475
3173,229.563
3174,229.586
3175,229.55
3176,229.14
3177,229.2
3178,229.2
3179,229.3
3180,229.12
3181,228.5525
3182,228.3
3183,228.2567
3184,228.13
3185,227.7675
3186,227.773
3187,228.33900000000003
3188,228.0
3189,228.13
3190,228.0
3191,227.86
3192,228.106
3193,228.17
3194,228.7025
3195,228.3655
3196,228.6554
3197,228.47
3198,228.71
3199,228.5302
3200,228.515
3201,229.23
3202,229.01
3203,228.7731
3204,229.02
3205,229.16
3206,229.1
3207,229.1026
3208,229.485
3209,229.07
3210,229.082
3211,229.08
3212,229.02
3213,228.9942
3214,229.19
3215,229.15
3216,229.24
3217,229.326
3218,229.305
3219,229.32
3220,229.3401
3221,229.33
3222,229.265
3223,229.23
3224,229.2411
3225,229.01
3226,229.076
3227,228.93
3228,229.03
3229,228.93
3230,228.87
3231,228.87
3232,228.78
3233,228.53
3234,228.73
3235,228.9
3236,228.86
3237,228.74
3238,229.02
3239,229.15
3240,228.98
3241,229.134
3242,229.142
3243,229.34
3244,229.48
3245,229.59
3246,229.51
3247,229.5
3248,229.405
3249,229.45
3250,229.87
3251,229.415
3252,229.16
3253,229.08
3254,228.995
3255,229.0432
3256,229.01
3257,229.0526
3258,229.125
3259,229.06
3260,229.11
3261,228.97
3262,228.905
3263,228.885
3264,228.85
3265,228.85
3266,228.73
3267,228.9802
3268,229.12
3269,229.15
3270,229.315
3271,229.28
3272,229.31
3273,229.32
3274,229.182
3275,229.03
3276,228.9741
3277,229.0
3278,229.005
3279,228.98
3280,228.89
3281,228.9
3282,229.03
3283,228.99
3284,229.07
3285,229.3
3286,229.38
3287,229.04
3288,229.12
3289,229.03
3290,229.12
3291,229.17
3292,229.17
3293,229.13
3294,229.0
3295,229.1
3296,229.15
3297,229.05
3298,229.14
3299,229.07
3300,228.93
3301,229.14
3302,229.085
3303,229.12
3304,229.06
3305,229.15
3306,229.23
3307,229.3
3308,229.25
3309,229.255
3310,229.19
3311,229.26
3312,229.32
3313,229.37
3314,229.22
3315,229.222
3316,229.33
3317,229.41
3318,229.41
3319,229.55
3320,229.55
3321,229.557
3322,229.48
3323,229.61900000000003
3324,229.57
3325,229.425
3326,229.5
3327,229.59
3328,229.5117
3329,229.31
3330,229.1
3331,229.07
3332,229.12
3333,229.61
3334,229.72
3335,229.66
3336,229.66
3337,229.66
3338,229.695
3339,229.75
3340,229.64
3341,229.44
3342,229.52
3343,229.6
3344,229.61
3345,229.64
3346,229.65
3347,229.718
3348,229.6999
3349,229.65
3350,229.62
3351,229.68
3352,229.66
3353,229.65
3354,229.7
3355,229.62
3356,229.63
3357,229.51
3358,229.53
3359,229.4551
3360,229.46
3361,229.65
3362,229.63
3363,229.639
3364,229.5675
3365,229.64
3366,229.66
3367,229.58
3368,229.63
3369,229.566
3370,229.4983
3371,229.51
3372,229.484
3373,229.49
3374,229.52
3375,229.6
3376,229.765
3377,229.86
3378,229.76
3379,229.6082
3380,229.6829
3381,229.75
3382,229.6
3383,229.46
3384,229.48
3385,229.61
3386,229.6177
3387,229.665
3388,229.72
3389,229.73
3390,229.68
3391,229.57
3392,229.7
3393,229.6
3394,229.6
3395,229.675
3396,229.69
3397,229.76
3398,229.71
3399,229.72
3400,229.75
3401,229.76
3402,229.795
3403,229.71
3404,229.745
3405,229.66
3406,229.64
3407,229.658
3408,229.5011
3409,229.33
3410,229.32
3411,229.509
3412,229.3706
3413,229.31
3414,229.27
3415,229.1395
3416,229.09
3417,229.1311
3418,229.25
3419,229.2
3420,229.4
3421,229.32
3422,229.34
3423,229.34
3424,229.395
3425,229.358
3426,229.4
3427,229.44
3428,229.5
3429,229.59
3430,229.58
3431,229.67
3432,229.54
3433,229.7473
3434,229.7
3435,229.72
3436,229.6
3437,229.58
3438,229.47
3439,229.41
3440,229.41
3441,229.32
3442,229.36
3443,229.32
3444,229.32
3445,229.3
3446,229.37
3447,229.25
3448,229.36
3449,229.23
3450,229.18
3451,229.19
3452,229.293
3453,229.28
3454,229.28
3455,229.4899
3456,229.43
3457,229.37
3458,229.3416
3459,229.51
3460,229.52
3461,229.55900000000003
